user_id,age,gender,occupation,device_type,daily_phone_hours,social_media_hours,work_productivity_score,sleep_hours,stress_level,app_usage_count,caffeine_intake_cups,weekend_screen_time_hours
U429,31,Male,Freelancer,iOS,9,1,5,8,7,40,1,8
U430,33,Female,Business Owner,iOS,7,2,2,8,2,54,5,2
U431,60,Male,Freelancer,Android,10,8,10,7,8,6,2,8
U432,24,Male,Freelancer,Android,6,1,6,5,8,6,5,11
U433,40,Other,Professional,iOS,5,7,8,8,7,41,5,10
U434,53,Other,Professional,Android,4,6,10,7,3,42,1,10
U435,44,Female,Student,iOS,6,4,4,5,2,48,0,2
U436,57,Male,Business Owner,Android,5,4,7,4,6,18,3,6
U437,27,Female,Business Owner,iOS,8,6,4,8,3,14,1,12
U438,33,Male,Student,iOS,7,2,2,4,7,41,4,13
U439,28,Other,Student,iOS,7,4,10,8,5,19,3,13
U440,29,Male,Business Owner,iOS,2,7,2,6,2,40,0,4
U441,44,Male,Freelancer,iOS,2,5,1,6,9,49,0,6
U442,19,Other,Professional,Android,5,8,3,5,5,34,6,8
U443,29,Male,Freelancer,Android,4,7,2,6,10,45,5,11
U444,39,Other,Student,Android,7,7,4,4,10,25,6,5
U445,44,Male,Business Owner,iOS,6,7,4,7,8,33,1,9
U446,60,Male,Business Owner,iOS,12,1,8,7,8,42,0,10
U447,33,Male,Freelancer,Android,11,7,2,7,2,7,5,4
U448,35,Female,Business Owner,iOS,4,7,7,4,9,54,1,4
U449,28,Other,Business Owner,iOS,9,6,9,5,8,15,4,2
U450,24,Other,Business Owner,Android,10,5,1,7,3,16,5,13
U451,42,Female,Student,Android,5,4,8,5,4,36,4,5
U452,20,Male,Business Owner,iOS,3,5,10,7,9,25,1,7
U453,48,Female,Freelancer,Android,10,8,3,5,6,9,2,14
U454,32,Male,Professional,Android,4,6,8,4,4,9,5,10
U455,30,Female,Freelancer,iOS,8,4,2,7,4,34,4,14
U456,47,Male,Student,iOS,5,2,6,7,7,37,3,14
U457,40,Other,Business Owner,Android,6,1,2,4,9,32,3,10
U458,37,Male,Freelancer,iOS,7,5,6,9,6,43,1,7
U459,32,Other,Business Owner,Android,8,6,1,4,5,14,4,2
U460,32,Female,Student,iOS,2,1,10,6,10,19,3,3
U461,19,Female,Professional,Android,11,6,5,4,5,7,5,4
U462,60,Female,Professional,Android,11,5,4,4,6,57,0,13
U463,30,Other,Freelancer,Android,8,6,9,5,7,55,4,8
U464,43,Female,Business Owner,iOS,6,5,9,6,3,7,0,12
U465,39,Other,Freelancer,iOS,2,8,6,5,3,27,0,7
U466,35,Female,Freelancer,iOS,9,3,6,4,9,16,6,2
U467,22,Other,Student,Android,2,1,4,5,4,9,0,7
U468,35,Other,Student,Android,11,3,9,5,10,5,6,4
U469,40,Other,Freelancer,iOS,4,7,5,7,4,36,2,12
U470,59,Other,Freelancer,Android,5,6,1,6,4,53,5,3
U471,50,Other,Student,iOS,6,1,9,7,7,59,1,3
U472,43,Other,Freelancer,iOS,2,1,5,8,3,47,6,3
U473,52,Male,Student,Android,2,6,8,6,9,7,5,6
U474,39,Male,Student,Android,4,7,5,4,1,49,0,13
U475,19,Male,Business Owner,Android,5,2,1,8,6,9,3,3
U476,25,Male,Student,iOS,12,4,5,4,7,39,3,13
U477,34,Female,Professional,Android,6,1,10,5,10,18,1,5
U478,29,Male,Student,iOS,2,5,4,7,4,21,0,8
U479,55,Other,Business Owner,iOS,11,6,4,8,4,21,3,6
U480,34,Male,Freelancer,iOS,6,2,7,9,2,31,3,9
U481,20,Female,Professional,Android,12,6,1,5,8,40,4,8
U482,24,Male,Business Owner,Android,8,6,5,7,7,40,4,6
U483,56,Male,Professional,iOS,1,5,5,5,9,43,6,4
U484,45,Other,Freelancer,Android,3,1,3,6,7,57,5,9
U485,40,Male,Business Owner,Android,6,8,6,4,1,34,5,7
U486,38,Male,Student,iOS,2,5,1,4,3,60,4,5
U487,45,Male,Freelancer,Android,6,2,4,8,8,27,0,7
U488,56,Other,Business Owner,Android,8,2,10,7,7,51,6,12
U489,50,Female,Freelancer,iOS,6,5,6,8,1,29,0,13
U490,25,Other,Business Owner,Android,2,6,10,9,5,9,0,2
U491,42,Other,Professional,Android,10,5,9,4,4,53,3,7
U492,54,Male,Freelancer,iOS,6,6,8,6,2,8,3,5
U493,30,Female,Student,Android,12,8,2,7,8,47,5,12
U494,34,Female,Freelancer,Android,12,4,6,5,3,44,0,10
U495,20,Male,Business Owner,iOS,4,1,9,6,2,9,1,5
U496,45,Male,Professional,iOS,12,6,7,5,1,14,1,14
U497,18,Female,Freelancer,Android,10,5,8,4,4,37,5,8
U498,51,Other,Student,iOS,6,7,9,4,8,37,5,10
U499,52,Other,Professional,Android,4,7,7,9,7,8,6,3
U500,60,Other,Business Owner,iOS,4,5,7,4,3,28,1,14
U501,30,Male,Student,Android,3,5,8,5,1,49,1,10
U502,41,Other,Business Owner,iOS,6,4,4,8,2,21,5,12
U503,45,Other,Business Owner,Android,10,3,5,7,2,19,4,3
U504,22,Female,Student,iOS,4,4,2,5,1,53,2,13
U505,60,Female,Professional,Android,3,5,5,6,3,25,0,11
U506,39,Female,Professional,iOS,6,4,8,5,6,30,4,11
U507,57,Female,Student,Android,5,7,2,5,6,30,2,5
U508,38,Male,Student,iOS,4,6,3,6,1,24,1,3
U509,60,Other,Freelancer,iOS,3,4,1,6,2,55,6,2
U510,25,Male,Student,iOS,2,4,8,5,2,23,0,7
U511,37,Other,Student,iOS,8,3,8,8,6,20,0,6
U512,50,Other,Professional,iOS,10,3,6,7,8,54,6,3
U513,37,Female,Business Owner,Android,4,3,1,5,6,20,6,8
U514,60,Female,Student,iOS,4,8,1,8,3,20,0,9
U515,44,Female,Business Owner,iOS,6,7,10,7,2,16,0,3
U516,38,Other,Student,iOS,10,4,10,5,5,43,4,2
U517,43,Female,Business Owner,iOS,11,5,8,7,2,24,3,8
U518,36,Female,Professional,iOS,2,8,4,6,10,24,3,12
U519,53,Other,Student,iOS,5,3,9,8,10,19,4,9
U520,26,Male,Business Owner,Android,10,2,10,5,6,55,4,14
U521,30,Male,Business Owner,Android,11,6,7,8,4,12,3,4
U522,44,Female,Business Owner,Android,11,3,6,5,8,25,3,9
U523,60,Other,Freelancer,Android,10,5,6,5,8,50,5,10
U524,42,Other,Business Owner,iOS,10,1,2,9,4,48,0,5
U525,29,Male,Business Owner,iOS,9,3,3,6,8,50,6,6
U526,57,Other,Student,iOS,8,5,4,7,6,47,0,4
U527,54,Female,Freelancer,iOS,9,7,5,7,6,48,4,10
U528,37,Female,Business Owner,iOS,8,3,9,8,9,28,6,6
U529,43,Male,Freelancer,iOS,8,2,4,5,3,52,0,13
U530,53,Female,Professional,iOS,5,6,6,8,10,43,3,12
U531,18,Female,Student,Android,4,6,3,6,5,58,4,2
U532,37,Other,Freelancer,Android,4,3,8,9,3,59,3,13
U533,36,Other,Student,Android,12,6,10,6,3,41,6,2
U534,31,Male,Student,Android,10,5,8,7,9,10,4,13
U535,45,Female,Student,iOS,3,2,3,7,4,45,1,11
U536,55,Female,Student,iOS,2,4,8,6,1,38,6,5
U537,56,Female,Student,iOS,9,3,3,9,5,7,3,11
U538,59,Other,Student,Android,2,3,2,7,6,34,6,12
U539,38,Other,Professional,Android,11,5,1,4,1,31,3,13
U540,47,Female,Business Owner,iOS,4,7,2,4,7,17,0,7
U541,46,Other,Student,Android,2,4,2,8,5,17,0,13
U542,46,Male,Business Owner,Android,2,4,5,4,5,8,3,14
U543,31,Female,Professional,Android,5,4,2,4,7,39,2,8
U544,50,Female,Student,Android,5,4,5,5,10,58,6,6
U545,48,Other,Student,iOS,10,3,3,6,3,22,4,7
U546,28,Male,Student,iOS,10,7,5,9,8,8,3,5
U547,60,Other,Student,iOS,9,3,4,7,4,31,5,8
U548,23,Female,Business Owner,Android,11,7,1,7,9,33,4,12
U549,36,Female,Business Owner,Android,5,7,7,8,10,49,2,6
U550,50,Male,Student,Android,5,1,4,4,1,23,6,5
U551,60,Male,Student,iOS,11,6,7,4,3,9,0,13
U552,58,Other,Student,Android,2,2,4,5,9,35,0,7
U553,57,Female,Freelancer,iOS,5,4,1,7,7,6,5,9
U554,39,Other,Professional,iOS,2,5,8,9,3,25,2,2
U555,23,Female,Professional,Android,2,8,3,8,6,60,5,5
U556,33,Male,Professional,Android,10,8,8,8,5,13,5,5
U557,37,Other,Business Owner,iOS,4,2,7,9,3,45,3,5
U558,32,Other,Business Owner,iOS,8,4,10,7,8,57,5,2
U559,30,Male,Professional,Android,6,5,5,6,3,11,0,4
U560,27,Other,Freelancer,Android,2,0,5,6,4,31,4,12
U561,19,Male,Freelancer,Android,8,6,1,6,6,35,4,13
U562,20,Male,Business Owner,iOS,7,4,4,6,9,23,1,6
U563,33,Female,Freelancer,Android,11,5,8,7,7,22,5,12
U564,48,Male,Freelancer,iOS,6,6,1,5,3,55,3,14
U565,57,Male,Student,iOS,4,4,3,9,10,31,6,5
U566,22,Other,Freelancer,Android,10,5,6,6,9,59,0,5
U567,47,Male,Student,iOS,6,4,6,5,3,31,1,12
U568,44,Male,Business Owner,iOS,11,1,9,4,3,13,0,7
U569,58,Female,Freelancer,iOS,11,3,4,8,6,43,6,3
U570,54,Other,Professional,Android,2,5,1,8,6,7,0,8
U571,30,Other,Freelancer,Android,4,6,10,6,3,37,6,8
U572,42,Other,Professional,Android,5,8,4,5,5,34,0,10
U573,49,Male,Professional,Android,10,2,10,6,7,7,5,8
U574,43,Female,Student,iOS,9,7,3,7,1,56,3,4
U575,33,Male,Professional,Android,9,8,9,7,9,58,4,3
U576,27,Male,Student,Android,4,8,6,8,6,8,5,4
U577,59,Male,Professional,Android,10,0,5,4,9,48,6,8
U578,18,Male,Freelancer,Android,6,7,7,8,3,28,3,8
U579,24,Female,Professional,iOS,4,1,4,8,6,36,5,3
U580,45,Other,Student,iOS,7,7,2,7,10,49,6,8
U581,32,Female,Business Owner,iOS,2,6,3,6,4,13,5,6
U582,29,Other,Business Owner,Android,12,3,7,6,7,44,2,9
U583,51,Female,Freelancer,Android,3,2,6,7,1,48,6,8
U584,47,Female,Professional,Android,2,1,4,8,4,32,3,7
U585,21,Male,Freelancer,Android,12,8,2,8,5,29,2,14
U586,53,Male,Professional,iOS,9,0,3,6,2,14,6,11
U587,33,Male,Professional,Android,2,4,1,8,3,49,3,14
U588,25,Male,Freelancer,iOS,6,7,2,5,3,40,1,8
U589,47,Female,Business Owner,iOS,2,6,10,4,8,56,6,5
U590,26,Female,Student,iOS,7,4,9,8,1,10,1,10
U591,47,Male,Professional,iOS,8,1,2,5,3,43,2,3
U592,60,Male,Business Owner,iOS,6,7,8,8,6,44,6,10
U593,51,Other,Student,iOS,8,7,4,7,8,46,4,11
U594,53,Other,Student,iOS,8,7,6,8,3,38,0,13
U595,56,Male,Freelancer,iOS,11,6,5,6,1,24,2,6
U596,38,Male,Business Owner,iOS,3,2,5,5,10,8,6,9
U597,46,Female,Business Owner,Android,6,6,3,6,6,8,4,10
U598,57,Male,Freelancer,iOS,4,8,2,6,8,56,6,9
U599,50,Male,Freelancer,Android,8,2,10,8,10,25,2,5
U600,45,Female,Student,Android,9,3,9,8,6,51,1,8
U601,53,Male,Business Owner,iOS,5,7,5,6,9,56,1,2
U602,46,Male,Business Owner,iOS,10,3,3,8,5,55,2,8
U603,28,Female,Professional,Android,5,1,6,7,10,21,0,8
U604,48,Male,Student,iOS,11,2,6,5,1,55,5,14
U605,46,Other,Freelancer,iOS,7,4,6,4,1,36,3,11
U606,34,Other,Freelancer,Android,4,3,6,6,8,14,0,14
U607,33,Male,Freelancer,iOS,4,4,10,5,7,56,2,10
U608,58,Male,Freelancer,iOS,9,1,7,4,4,37,4,6
U609,35,Female,Business Owner,iOS,11,5,6,5,6,10,5,12
U610,51,Other,Student,iOS,9,3,10,7,5,15,5,3
U611,49,Female,Business Owner,Android,5,4,2,6,7,10,3,2
U612,58,Male,Professional,iOS,11,4,7,9,5,46,1,8
U613,33,Female,Business Owner,iOS,3,5,5,6,3,57,3,11
U614,35,Female,Student,iOS,4,6,7,9,2,14,6,2
U615,46,Male,Business Owner,Android,2,6,2,6,1,40,0,14
U616,22,Male,Freelancer,Android,7,4,2,9,1,37,2,4
U617,36,Male,Business Owner,Android,12,6,9,8,6,11,6,13
U618,33,Female,Professional,Android,8,3,7,6,3,8,1,12
U619,35,Male,Business Owner,iOS,5,4,5,8,6,41,6,6
U620,39,Female,Student,Android,10,6,7,6,7,42,0,7
U621,38,Male,Freelancer,Android,10,4,2,4,8,20,3,9
U622,52,Other,Student,Android,1,1,6,7,8,60,2,13
U623,23,Male,Freelancer,iOS,8,1,6,7,9,41,5,12
U624,26,Male,Freelancer,iOS,7,4,5,8,4,38,3,3
U625,27,Male,Student,Android,3,4,8,6,3,55,3,4
U626,32,Male,Student,Android,8,7,4,6,3,60,0,6
U627,42,Male,Freelancer,Android,6,8,7,7,10,47,1,8
U628,27,Female,Freelancer,Android,1,4,10,7,9,33,6,8
U629,31,Male,Business Owner,Android,6,6,6,6,5,46,2,5
U630,22,Other,Student,Android,6,3,8,9,5,16,6,6
U631,44,Female,Student,Android,11,4,10,9,4,11,2,9
U632,44,Male,Freelancer,Android,5,3,4,8,6,56,6,4
U633,39,Other,Student,iOS,1,2,7,4,9,35,3,14
U634,52,Other,Student,iOS,9,2,4,7,4,54,1,4
U635,47,Female,Business Owner,iOS,9,1,3,9,2,49,6,12
U636,44,Female,Professional,Android,7,2,10,4,1,6,1,12
U637,21,Female,Professional,iOS,9,4,7,4,4,54,0,7
U638,31,Other,Business Owner,Android,9,4,1,7,7,46,0,11
U639,44,Female,Freelancer,Android,4,5,3,7,4,22,6,9
U640,42,Male,Student,Android,4,6,9,8,7,11,2,8
U641,55,Female,Student,Android,6,3,3,4,8,13,1,10
U642,19,Male,Professional,iOS,4,7,6,7,3,29,1,4
U643,54,Other,Business Owner,Android,10,4,2,5,7,7,0,5
U644,42,Other,Student,Android,7,3,8,7,1,37,0,9
U645,48,Other,Professional,Android,12,7,10,9,1,46,1,3
U646,18,Other,Student,Android,11,1,1,6,5,34,2,11
U647,40,Female,Professional,Android,4,2,2,5,8,16,1,9
U648,37,Male,Freelancer,iOS,8,1,9,5,1,34,3,2
U649,42,Other,Freelancer,iOS,2,6,1,7,9,33,0,6
U650,44,Male,Business Owner,iOS,6,2,8,7,2,52,3,5
U651,52,Other,Student,iOS,8,6,4,7,1,58,0,9
U652,52,Other,Student,Android,10,6,10,8,10,9,5,7
U653,56,Male,Business Owner,iOS,3,7,2,8,4,53,1,4
U654,32,Male,Student,Android,8,8,3,5,7,25,3,10
U655,49,Female,Student,iOS,4,4,3,4,3,48,6,9
U656,32,Female,Business Owner,Android,10,3,3,7,3,37,2,5
U657,35,Female,Student,Android,3,5,8,7,3,39,4,9
U658,45,Male,Freelancer,iOS,4,5,6,7,3,23,3,9
U659,49,Other,Freelancer,iOS,11,1,7,6,9,38,2,10
U660,19,Female,Professional,iOS,10,5,1,8,9,48,2,8
U661,42,Male,Freelancer,iOS,8,7,4,5,5,42,1,13
U662,39,Female,Professional,iOS,12,5,1,5,8,53,0,13
U663,60,Male,Freelancer,iOS,12,3,2,4,3,6,6,2
U664,43,Female,Professional,iOS,7,2,1,4,9,24,6,14
U665,28,Other,Freelancer,Android,6,5,4,9,1,56,6,12
U666,47,Female,Professional,iOS,4,4,4,8,10,7,5,11
U667,26,Male,Business Owner,Android,3,6,7,7,6,28,5,4
U668,57,Female,Student,iOS,10,5,5,8,5,54,5,13
U669,52,Female,Freelancer,iOS,10,3,10,5,6,43,3,4
U670,19,Male,Professional,iOS,1,0,9,4,4,14,4,9
U671,43,Female,Student,Android,7,2,1,4,10,14,1,6
U672,55,Male,Business Owner,Android,3,8,2,7,5,23,6,14
U673,54,Female,Freelancer,Android,11,1,9,6,6,11,1,8
U674,60,Male,Freelancer,Android,11,8,3,8,3,54,1,7
U675,19,Male,Freelancer,iOS,6,3,7,9,6,45,5,4
U676,23,Other,Freelancer,Android,2,8,5,6,5,53,6,7
U677,59,Male,Student,Android,3,8,8,8,3,39,2,14
U678,45,Male,Student,iOS,2,7,7,8,6,11,3,7
U679,26,Other,Freelancer,iOS,4,1,9,5,7,24,4,9
U680,47,Male,Professional,iOS,7,4,2,6,10,53,6,5
U681,29,Other,Professional,Android,5,4,9,6,7,38,4,6
U682,21,Female,Student,iOS,3,6,3,8,2,59,5,13
U683,34,Female,Freelancer,Android,2,7,10,8,6,26,5,3
U684,42,Male,Freelancer,iOS,12,5,1,8,4,56,2,10
U685,38,Male,Business Owner,iOS,10,6,9,7,9,23,6,13
U686,31,Female,Professional,Android,9,3,7,5,2,12,2,3
U687,47,Female,Student,iOS,10,1,9,4,7,10,4,5
U688,38,Female,Professional,Android,5,7,4,5,8,15,2,8
U689,39,Other,Business Owner,iOS,2,7,5,8,2,44,5,13
U690,42,Female,Business Owner,Android,11,1,1,9,9,42,3,5
U691,35,Male,Professional,Android,2,5,3,9,5,36,1,11
U692,44,Male,Freelancer,iOS,1,6,5,8,5,8,4,12
U693,34,Female,Student,Android,4,3,4,7,7,11,3,5
U694,23,Other,Professional,iOS,10,1,2,5,3,34,4,10
U695,48,Male,Professional,iOS,8,2,1,8,2,39,6,2
U696,19,Male,Freelancer,Android,10,4,3,7,9,7,6,4
U697,52,Female,Professional,Android,2,5,6,9,7,43,4,6
U698,21,Female,Freelancer,iOS,1,6,4,4,1,40,2,8
U699,40,Female,Student,iOS,7,1,4,7,10,52,5,8
U700,32,Female,Student,Android,6,3,3,6,6,47,6,11
U701,59,Female,Professional,Android,8,4,4,6,10,40,1,8
U702,22,Male,Business Owner,Android,8,7,4,5,6,54,2,8
U703,59,Other,Professional,Android,2,5,9,9,3,46,3,3
U704,20,Female,Business Owner,iOS,2,1,4,8,6,10,1,2
U705,19,Other,Freelancer,iOS,12,2,3,7,3,26,1,13
U706,33,Male,Professional,iOS,7,5,10,4,4,30,4,4
U707,30,Female,Freelancer,Android,10,6,2,6,3,36,1,10
U708,19,Female,Freelancer,iOS,4,0,8,6,10,29,0,9
U709,57,Male,Freelancer,Android,3,2,10,5,7,31,4,13
U710,27,Female,Business Owner,Android,10,7,1,5,1,24,1,7
U711,33,Female,Student,iOS,3,7,7,5,2,35,6,7
U712,26,Male,Business Owner,Android,4,3,4,6,7,30,4,6
U713,48,Male,Freelancer,Android,10,3,8,5,8,26,4,8
U714,60,Male,Freelancer,iOS,4,7,5,4,3,14,1,3
U715,25,Other,Freelancer,iOS,7,6,2,5,10,34,1,3
U716,54,Female,Freelancer,Android,6,2,8,7,8,30,3,10
U717,31,Other,Professional,iOS,6,8,9,6,2,25,3,6
U718,47,Other,Professional,Android,8,1,10,8,8,25,2,7
U719,34,Other,Professional,Android,2,5,10,8,10,17,0,10
U720,41,Female,Professional,iOS,11,5,3,4,10,51,2,9
U721,28,Other,Freelancer,Android,2,5,8,6,6,21,1,13
U722,56,Other,Student,Android,8,4,2,8,2,36,5,11
U723,56,Female,Student,Android,5,1,9,8,8,22,6,12
U724,25,Male,Business Owner,iOS,9,4,1,7,2,15,1,11
U725,28,Female,Student,iOS,3,6,4,8,4,39,6,10
U726,37,Male,Freelancer,Android,1,7,7,8,6,38,6,5
U727,24,Female,Business Owner,iOS,6,7,4,7,1,46,4,13
U728,55,Other,Freelancer,iOS,2,6,10,7,2,46,4,4
U729,19,Female,Professional,Android,6,6,5,9,4,18,1,8
U730,37,Other,Professional,Android,10,4,7,8,9,28,3,9
U731,54,Other,Business Owner,iOS,5,2,8,4,9,24,1,10
U732,42,Other,Business Owner,Android,8,4,5,6,6,58,5,10
U733,43,Other,Professional,iOS,11,7,5,4,4,24,1,7
U734,30,Other,Professional,Android,10,4,3,6,2,40,1,8
U735,22,Other,Business Owner,Android,9,2,4,9,7,50,3,12
U736,55,Male,Freelancer,iOS,2,1,10,5,2,29,4,9
U737,58,Female,Business Owner,Android,4,4,6,4,5,56,6,2
U738,33,Other,Business Owner,Android,11,4,5,6,7,31,0,12
U739,24,Other,Student,Android,9,7,4,4,5,44,1,10
U740,37,Male,Business Owner,Android,5,1,10,8,4,48,0,14
U741,56,Male,Student,iOS,7,2,4,7,8,48,1,12
U742,25,Female,Student,iOS,8,6,7,8,2,54,6,4
U743,54,Male,Freelancer,Android,2,4,8,7,8,16,5,2
U744,20,Female,Student,iOS,9,1,1,9,10,19,2,6
U745,40,Male,Professional,Android,10,3,4,7,9,43,2,4
U746,52,Male,Student,iOS,6,2,4,8,2,26,2,10
U747,45,Male,Freelancer,Android,5,4,6,5,2,46,5,8
U748,60,Female,Business Owner,Android,2,6,10,8,2,15,2,10
U749,41,Male,Professional,Android,1,1,7,6,4,46,1,14
U750,22,Other,Professional,Android,4,5,10,7,4,9,5,9
U751,50,Female,Professional,iOS,2,2,3,5,9,35,5,10
U752,59,Male,Business Owner,iOS,1,6,9,8,3,10,5,13
U753,39,Male,Professional,iOS,11,8,7,8,10,14,4,3
U754,18,Female,Freelancer,iOS,12,2,10,6,4,53,1,9
U755,44,Other,Freelancer,Android,10,1,9,8,7,43,6,6
U756,49,Other,Business Owner,Android,4,1,7,7,8,38,2,2
U757,24,Female,Professional,Android,6,2,10,9,6,10,3,9
U758,45,Female,Professional,iOS,11,5,9,4,10,27,1,9
U759,41,Female,Business Owner,Android,5,6,10,7,8,31,1,11
U760,58,Female,Professional,Android,9,3,8,6,3,26,5,11
U761,47,Female,Business Owner,Android,9,1,10,7,9,15,0,3
U762,27,Male,Professional,Android,12,2,4,5,2,51,5,11
U763,45,Male,Freelancer,iOS,8,2,6,9,5,29,3,12
U764,29,Other,Freelancer,iOS,8,6,6,5,4,36,3,13
U765,51,Male,Student,Android,8,4,7,4,6,38,4,12
U766,59,Female,Student,Android,12,4,4,7,1,51,4,9
U767,35,Male,Freelancer,iOS,5,7,3,7,9,25,6,4
U768,57,Other,Freelancer,Android,3,4,8,7,4,19,0,9
U769,52,Female,Business Owner,iOS,3,3,7,7,8,17,3,2
U770,48,Other,Freelancer,Android,11,2,1,5,3,13,3,7
U771,47,Female,Business Owner,iOS,8,1,6,8,2,30,6,7
U772,45,Male,Professional,Android,2,4,6,8,8,41,5,10
U773,55,Other,Business Owner,iOS,4,1,9,4,3,52,2,5
U774,35,Male,Student,iOS,8,0,2,6,2,54,3,14
U775,38,Other,Freelancer,iOS,6,4,5,4,2,10,4,12
U776,33,Female,Student,Android,6,7,6,6,5,35,3,2
U777,23,Female,Business Owner,Android,6,2,6,8,4,20,4,14
U778,35,Other,Freelancer,Android,3,6,4,5,9,33,3,5
U779,46,Female,Freelancer,Android,8,4,8,6,1,38,6,2
U780,33,Female,Student,Android,2,3,5,4,3,53,4,6
U781,47,Female,Student,iOS,4,3,8,8,6,26,4,9
U782,54,Other,Freelancer,Android,6,2,3,8,10,18,3,5
U783,57,Male,Professional,iOS,6,1,5,8,7,26,0,10
U784,60,Other,Freelancer,iOS,10,5,6,8,10,46,4,12
U785,42,Female,Business Owner,Android,3,1,10,5,6,20,0,11
U786,39,Female,Student,iOS,7,8,5,9,2,37,1,13
U787,19,Other,Business Owner,Android,4,8,2,8,6,24,2,10
U788,49,Male,Student,iOS,8,4,4,6,2,9,5,9
U789,38,Male,Student,Android,6,8,9,7,8,27,2,11
U790,29,Female,Student,iOS,7,4,1,9,2,19,4,10
U791,49,Male,Student,Android,2,1,4,6,5,42,1,13
U792,31,Male,Professional,iOS,12,8,7,6,6,20,4,9
U793,40,Other,Student,Android,6,3,4,6,3,45,1,11
U794,34,Male,Student,iOS,6,5,10,5,8,60,1,5
U795,39,Female,Professional,Android,11,6,7,6,1,51,0,8
U796,35,Female,Freelancer,Android,12,5,6,6,10,43,3,6
U797,56,Male,Professional,Android,11,4,2,9,4,41,6,10
U798,35,Female,Business Owner,iOS,2,6,10,8,3,51,6,7
U799,53,Male,Freelancer,Android,6,6,9,6,4,30,4,12
U800,18,Female,Student,Android,10,8,2,5,5,37,3,11
U801,51,Male,Business Owner,Android,11,2,5,4,7,27,0,12
U802,30,Male,Professional,iOS,8,8,10,7,8,55,1,4
U803,23,Other,Business Owner,iOS,12,7,9,8,4,54,1,6
U804,33,Male,Professional,Android,9,1,4,5,4,45,5,2
U805,44,Male,Professional,Android,12,6,6,8,10,20,0,2
U806,49,Male,Freelancer,iOS,4,1,9,5,10,36,5,11
U807,53,Other,Freelancer,iOS,8,6,2,5,9,12,1,12
U808,33,Male,Business Owner,iOS,6,2,1,7,4,33,2,2
U809,48,Female,Professional,Android,8,3,2,4,3,30,6,6
U810,59,Male,Business Owner,iOS,12,6,2,6,1,26,3,6
U811,49,Other,Student,Android,2,5,1,4,5,41,1,5
U812,46,Male,Student,iOS,2,2,5,6,10,22,3,12
U813,19,Male,Professional,iOS,12,3,2,4,6,53,1,8
U814,23,Other,Freelancer,iOS,3,0,2,8,5,55,5,12
U815,36,Other,Freelancer,iOS,4,4,9,8,6,24,3,6
U816,32,Other,Freelancer,Android,4,3,7,4,5,60,5,9
U817,43,Other,Professional,iOS,2,4,4,8,7,13,1,12
U818,33,Male,Student,Android,12,8,4,9,9,59,6,8
U819,37,Female,Freelancer,Android,5,4,3,8,5,32,6,8
U820,60,Male,Business Owner,iOS,7,7,5,4,7,22,1,8
U821,55,Male,Student,iOS,4,5,9,5,9,5,3,13
U822,41,Male,Business Owner,iOS,2,4,4,7,4,46,0,12
U823,48,Female,Professional,Android,3,8,8,6,5,12,3,5
U824,53,Female,Business Owner,Android,5,6,5,5,10,31,2,3
U825,51,Other,Student,Android,12,5,2,5,8,55,0,8
U826,40,Female,Student,iOS,6,1,2,7,6,27,6,13
U827,45,Female,Student,iOS,7,6,3,7,7,58,4,4
U828,53,Female,Professional,Android,8,2,6,4,3,23,3,4
U829,39,Female,Business Owner,iOS,3,1,1,4,7,14,3,12
U830,40,Male,Professional,iOS,9,8,3,9,4,11,3,6
U831,47,Male,Student,Android,2,4,9,5,8,13,1,10
U832,35,Male,Business Owner,Android,10,3,7,8,3,24,3,6
U833,37,Other,Professional,Android,11,2,6,5,6,31,6,10
U834,34,Male,Professional,Android,10,3,9,6,3,45,2,9
U835,32,Other,Business Owner,iOS,4,6,8,5,4,6,5,5
U836,25,Other,Student,Android,4,1,5,6,9,54,4,5
U837,30,Other,Business Owner,iOS,7,2,2,9,5,16,5,9
U838,38,Female,Business Owner,iOS,7,3,6,6,1,26,1,3
U839,25,Female,Business Owner,Android,11,8,5,7,2,37,3,8
U840,52,Male,Freelancer,iOS,10,5,5,7,9,54,0,4
U841,29,Female,Freelancer,Android,8,5,3,7,8,34,6,10
U842,30,Other,Business Owner,Android,6,2,9,5,3,42,5,13
U843,31,Male,Freelancer,iOS,12,7,2,5,10,25,4,3
U844,48,Other,Professional,iOS,10,3,6,4,6,14,5,6
U845,35,Female,Student,iOS,10,5,9,6,5,42,4,9
U846,55,Other,Business Owner,iOS,6,6,6,7,1,45,0,10
U847,51,Male,Professional,Android,8,4,7,8,3,39,0,12
U848,56,Female,Professional,iOS,3,2,2,6,7,39,0,13
U849,36,Male,Professional,Android,6,4,5,8,4,15,2,5
U850,24,Male,Professional,iOS,1,4,2,9,3,13,3,8
U851,30,Female,Student,iOS,9,1,4,6,2,12,1,14
U852,36,Female,Business Owner,iOS,2,2,4,5,8,21,6,4
U853,32,Male,Professional,Android,2,4,4,6,4,55,2,12
U854,41,Female,Freelancer,Android,10,4,6,6,9,60,5,7
U855,29,Other,Student,iOS,10,7,3,6,6,20,2,13
U856,37,Male,Business Owner,iOS,12,2,1,7,8,31,4,5
U857,18,Female,Professional,iOS,11,3,1,9,8,39,3,10
U858,52,Other,Business Owner,Android,1,5,10,6,8,30,5,6
U859,26,Other,Freelancer,iOS,3,1,10,8,3,20,2,11
